record_id,timestamp,site_id,environmental_condition,ambient_temperature_c,humidity_percent,panel_temperature_c,irradiance_w_m2,panel_voltage_v,panel_current_a,actual_power_w,expected_power_w,efficiency_percent,performance_ratio,power_loss_w,energy_kwh,soiling_index_percent,health_score,fault_detected,fault_type,alert_level,maintenance_required,wifi_rssi_dbm,device_status,comm_status,system_uptime_hr,temperature_difference,power_efficiency_ratio,energy_loss_percentage,hour,day,month
938,2026-07-06 15:37:00,SLR-STR01,Clear Sky,30.69,73.2,47.07,524.0,17.142,16.094,275.88,314.4,87.75,0.962,38.52,2.732,4.41,93.1,No,Degraded Output (Soiling),Normal,No,-63.8,ONLINE,Online,15.617,16.38,0.8774809160305344,12.251908396946567,15,6,7
939,2026-07-06 15:38:00,SLR-STR01,Clear Sky,30.76,73.7,47.71,542.5,17.275,16.494,284.94,325.5,87.54,0.963,40.56,2.7366,4.21,93.2,No,Degraded Output (Soiling),Normal,No,-66.1,ONLINE,Online,15.633,16.95,0.8753917050691244,12.460829493087559,15,6,7
940,2026-07-06 15:39:00,SLR-STR01,Clear Sky,30.35,69.8,46.27,509.4,17.21,15.431,265.58,305.64,86.89,0.95,40.06,2.7412,4.86,93.0,No,Degraded Output (Soiling),Normal,No,-61.2,ONLINE,Online,15.65,15.920000000000002,0.8689307682240545,13.106923177594556,15,6,7
941,2026-07-06 15:40:00,SLR-STR01,Clear Sky,30.56,71.0,46.29,503.4,17.205,15.336,263.86,302.04,87.36,0.955,38.18,2.7456,4.58,92.8,No,Degraded Output (Soiling),Normal,No,-56.3,ONLINE,Online,15.667,15.73,0.8735929016024367,12.640709839756322,15,6,7
942,2026-07-06 15:41:00,SLR-STR01,Clear Sky,30.63,71.8,46.42,505.2,17.454,15.018,262.12,303.12,86.47,0.946,41.0,2.75,4.7,92.9,No,Degraded Output (Soiling),Normal,No,-53.8,ONLINE,Online,15.683,15.790000000000003,0.8647400369490631,13.525996305093694,15,6,7
943,2026-07-06 15:42:00,SLR-STR01,Clear Sky,30.29,75.1,46.14,507.1,16.986,15.728,267.17,304.26,87.81,0.959,37.09,2.7544,4.36,92.9,No,Degraded Output (Soiling),Normal,No,-55.4,ONLINE,Online,15.7,15.850000000000001,0.8780976796161178,12.190232038388222,15,6,7
944,2026-07-06 15:43:00,SLR-STR01,Clear Sky,30.54,74.0,47.13,531.1,17.168,16.259,279.13,318.66,87.6,0.961,39.53,2.759,4.17,93.1,No,Degraded Output (Soiling),Normal,No,-69.0,ONLINE,Online,15.717,16.590000000000003,0.8759492876420008,12.40507123579991,15,6,7
945,2026-07-06 15:44:00,SLR-STR01,Clear Sky,30.44,74.5,47.17,535.6,17.287,16.071,277.81,321.36,86.45,0.949,43.55,2.7636,4.61,93.1,No,Degraded Output (Soiling),Normal,No,-57.8,ONLINE,Online,15.733,16.73,0.8644822006472491,13.55177993527508,15,6,7
946,2026-07-06 15:45:00,SLR-STR01,Clear Sky,30.31,76.5,46.57,520.3,17.33,15.821,274.17,312.18,87.82,0.961,38.01,2.7682,4.26,93.3,No,Degraded Output (Soiling),Normal,No,-56.1,ONLINE,Online,15.75,16.26,0.8782433211608688,12.175667883913126,15,6,7
947,2026-07-06 15:46:00,SLR-STR01,Clear Sky,30.32,72.1,44.5,453.9,17.611,13.595,239.43,272.34,87.92,0.954,32.91,2.7725,4.53,93.2,No,Degraded Output (Soiling),Normal,No,-57.0,ONLINE,Online,15.767,14.18,0.8791584049350079,12.084159506499228,15,6,7
948,2026-07-06 15:47:00,SLR-STR01,Clear Sky,30.45,76.5,45.57,483.6,17.157,14.729,252.72,290.16,87.1,0.949,37.44,2.7766,4.21,93.3,No,Degraded Output (Soiling),Normal,No,-57.1,ONLINE,Online,15.783,15.120000000000001,0.8709677419354838,12.90322580645161,15,6,7
949,2026-07-06 15:48:00,SLR-STR01,Clear Sky,30.44,75.0,46.47,512.8,17.257,15.613,269.44,307.68,87.57,0.958,38.24,2.781,4.14,93.4,No,Degraded Output (Soiling),Normal,No,-59.8,ONLINE,Online,15.8,16.029999999999998,0.875715028601144,12.428497139885595,15,6,7
950,2026-07-06 15:49:00,SLR-STR01,Clear Sky,30.29,72.8,46.44,516.7,17.215,15.744,271.04,310.02,87.43,0.956,38.98,2.7855,4.71,93.3,No,Degraded Output (Soiling),Normal,No,-59.6,ONLINE,Online,15.817,16.15,0.8742661763757178,12.573382362428232,15,6,7
951,2026-07-06 15:50:00,SLR-STR01,Clear Sky,30.32,77.2,46.47,516.8,17.185,15.724,270.22,310.08,87.15,0.953,39.86,2.79,4.43,93.3,No,Degraded Output (Soiling),Normal,No,-55.4,ONLINE,Online,15.833,16.15,0.871452528379773,12.854747162022703,15,6,7
952,2026-07-06 15:51:00,SLR-STR01,Clear Sky,30.7,71.4,47.24,529.3,17.318,15.978,276.71,317.58,87.13,0.956,40.87,2.7945,4.38,93.3,No,Degraded Output (Soiling),Normal,No,-65.3,ONLINE,Online,15.85,16.540000000000003,0.8713080168776371,12.869198312236287,15,6,7
953,2026-07-06 15:52:00,SLR-STR01,Clear Sky,30.48,72.0,47.18,534.6,17.341,16.078,278.81,320.76,86.92,0.954,41.95,2.7992,4.8,93.3,No,Degraded Output (Soiling),Normal,No,-54.0,ONLINE,Online,15.867,16.7,0.8692168599576008,13.078314004239932,15,6,7
954,2026-07-06 15:53:00,SLR-STR01,Clear Sky,30.64,73.8,47.15,528.3,17.274,16.048,277.21,316.98,87.45,0.96,39.77,2.8038,3.85,93.2,No,Degraded Output (Soiling),Normal,No,-55.3,ONLINE,Online,15.883,16.509999999999998,0.8745346709571581,12.546532904284183,15,6,7
955,2026-07-06 15:54:00,SLR-STR01,Clear Sky,30.72,75.1,46.81,515.1,17.143,15.622,267.81,309.06,86.65,0.949,41.25,2.8083,4.81,93.0,No,Degraded Output (Soiling),Normal,No,-58.8,ONLINE,Online,15.9,16.090000000000003,0.8665307707241312,13.346922927586876,15,6,7
956,2026-07-06 15:55:00,SLR-STR01,Clear Sky,30.56,73.9,45.81,487.9,17.362,14.65,254.36,292.74,86.89,0.948,38.38,2.8127,4.5,92.9,No,Degraded Output (Soiling),Normal,No,-61.0,ONLINE,Online,15.917,15.250000000000004,0.8688938990230238,13.110610097697617,15,6,7
957,2026-07-06 15:56:00,SLR-STR01,Clear Sky,30.98,70.0,45.73,472.0,17.287,14.428,249.42,283.2,88.07,0.96,33.78,2.8169,4.11,92.8,No,Degraded Output (Soiling),Normal,No,-57.2,ONLINE,Online,15.933,14.749999999999996,0.8807203389830508,11.927966101694915,15,6,7
958,2026-07-06 15:57:00,SLR-STR01,Clear Sky,30.2,73.7,44.5,457.4,17.42,13.935,242.75,274.44,88.45,0.959,31.69,2.821,4.11,92.9,No,Degraded Output (Soiling),Normal,No,-54.8,ONLINE,Online,15.95,14.3,0.8845284943885731,11.547150561142692,15,6,7
959,2026-07-06 15:58:00,SLR-STR01,Clear Sky,30.61,74.1,44.25,436.7,17.432,13.394,233.48,262.02,89.11,0.965,28.54,2.825,4.31,92.9,No,Degraded Output (Soiling),Normal,No,-59.5,ONLINE,Online,15.967,13.64,0.8910770170216015,10.89229829783986,15,6,7
960,2026-07-06 15:59:00,SLR-STR01,Partly Cloudy,30.32,79.3,42.81,399.6,17.595,12.107,213.03,239.76,88.85,0.957,26.73,2.8287,4.61,93.2,No,Degraded Output (Soiling),Normal,No,-60.8,ONLINE,Online,15.983,12.490000000000002,0.8885135135135136,11.14864864864865,15,6,7
961,2026-07-06 16:00:00,SLR-STR01,Clear Sky,30.86,77.0,43.38,400.5,17.381,12.278,213.41,240.3,88.81,0.959,26.89,2.8322,4.06,93.4,No,Degraded Output (Soiling),Normal,No,-55.9,ONLINE,Online,16.0,12.520000000000003,0.8880982105701206,11.19017894298793,16,6,7
962,2026-07-06 16:01:00,SLR-STR01,Clear Sky,30.82,74.6,44.59,440.8,17.208,13.395,230.5,264.48,87.15,0.946,33.98,2.8359,4.76,93.2,No,Degraded Output (Soiling),Normal,No,-58.1,ONLINE,Online,16.017,13.770000000000003,0.8715214761040532,12.847852389594674,16,6,7
963,2026-07-06 16:02:00,SLR-STR01,Partly Cloudy,29.9,72.2,41.65,376.0,17.571,11.305,198.64,225.6,88.05,0.943,26.96,2.8395,4.5,93.0,No,Degraded Output (Soiling),Normal,No,-58.4,ONLINE,Online,16.033,11.75,0.8804964539007092,11.950354609929079,16,6,7
964,2026-07-06 16:03:00,SLR-STR01,Clear Sky,30.15,75.0,43.14,415.8,17.55,12.543,220.13,249.48,88.24,0.951,29.35,2.843,4.59,93.1,No,Degraded Output (Soiling),Normal,No,-59.9,ONLINE,Online,16.05,12.990000000000002,0.8823552990219657,11.764470097803432,16,6,7
965,2026-07-06 16:04:00,SLR-STR01,Clear Sky,30.55,72.0,43.6,417.6,17.552,12.602,221.2,250.56,88.28,0.954,29.36,2.8467,4.37,93.0,No,Degraded Output (Soiling),Normal,No,-61.6,ONLINE,Online,16.067,13.05,0.8828224776500638,11.717752234993615,16,6,7
966,2026-07-06 16:05:00,SLR-STR01,Clear Sky,30.58,74.8,43.12,401.4,17.441,12.272,214.03,240.84,88.87,0.958,26.81,2.8503,4.45,92.9,No,Degraded Output (Soiling),Normal,No,-57.5,ONLINE,Online,16.083,12.54,0.88868128217904,11.131871782095997,16,6,7
967,2026-07-06 16:06:00,SLR-STR01,Clear Sky,30.56,75.1,43.53,415.1,17.28,12.714,219.69,249.06,88.21,0.953,29.37,2.8539,4.73,92.9,No,Degraded Output (Soiling),Normal,No,-65.8,ONLINE,Online,16.1,12.970000000000002,0.8820766080462539,11.792339195374609,16,6,7
969,2026-07-06 16:08:00,SLR-STR01,Clear Sky,30.48,74.9,43.49,416.1,17.437,12.773,222.73,249.66,89.21,0.963,26.93,2.8613,4.27,92.9,No,Degraded Output (Soiling),Normal,No,-55.5,ONLINE,Online,16.133,13.010000000000002,0.892133301289754,10.786669871024593,16,6,7
970,2026-07-06 16:09:00,SLR-STR01,Clear Sky,30.53,73.7,44.48,446.4,17.406,13.603,236.76,267.84,88.4,0.959,31.08,2.8651,4.29,93.1,No,Degraded Output (Soiling),Normal,No,-53.2,ONLINE,Online,16.15,13.949999999999996,0.8839605734767025,11.60394265232975,16,6,7
971,2026-07-06 16:10:00,SLR-STR01,Clear Sky,30.34,73.3,44.34,448.0,17.314,13.721,237.57,268.8,88.38,0.958,31.23,2.8691,4.41,92.8,No,Degraded Output (Soiling),Normal,No,-63.0,ONLINE,Online,16.167,14.000000000000004,0.8838169642857142,11.618303571428571,16,6,7
972,2026-07-06 16:11:00,SLR-STR01,Clear Sky,30.61,77.4,44.69,450.3,17.266,13.7,236.54,270.18,87.55,0.95,33.64,2.873,5.07,92.8,No,Degraded Output (Soiling),Normal,No,-59.2,ONLINE,Online,16.183,14.079999999999998,0.8754904137982086,12.45095862017914,16,6,7
973,2026-07-06 16:12:00,SLR-STR01,Clear Sky,29.79,75.6,43.64,443.3,17.507,13.468,235.79,265.98,88.65,0.958,30.19,2.8769,4.42,92.7,No,Degraded Output (Soiling),Normal,No,-56.3,ONLINE,Online,16.2,13.850000000000001,0.8864952252049025,11.350477479509738,16,6,7
974,2026-07-06 16:13:00,SLR-STR01,Clear Sky,30.51,73.8,44.09,434.5,17.238,13.267,228.7,260.7,87.73,0.95,32.0,2.8808,4.96,92.5,No,Degraded Output (Soiling),Normal,No,-55.6,ONLINE,Online,16.217,13.580000000000002,0.8772535481396241,12.274645186037592,16,6,7
975,2026-07-06 16:14:00,SLR-STR01,Clear Sky,30.09,72.9,43.1,416.3,17.565,12.698,223.03,249.78,89.29,0.963,26.75,2.8846,4.57,92.6,No,Degraded Output (Soiling),Normal,No,-57.9,ONLINE,Online,16.233,13.010000000000002,0.8929057570662182,10.709424293378172,16,6,7
976,2026-07-06 16:15:00,SLR-STR01,Clear Sky,30.58,74.8,43.46,412.1,17.663,12.311,217.45,247.26,87.94,0.95,29.81,2.8883,5.11,93.0,No,Degraded Output (Soiling),Normal,No,-60.9,ONLINE,Online,16.25,12.880000000000003,0.8794386475774488,12.056135242255115,16,6,7
977,2026-07-06 16:16:00,SLR-STR01,Partly Cloudy,30.28,75.6,42.55,392.5,17.552,11.912,209.08,235.5,88.78,0.955,26.42,2.8918,4.86,92.7,No,Degraded Output (Soiling),Normal,No,-60.9,ONLINE,Online,16.267,12.269999999999996,0.8878131634819534,11.218683651804671,16,6,7
978,2026-07-06 16:17:00,SLR-STR01,Clear Sky,30.11,76.2,43.34,423.4,17.302,13.057,225.91,254.04,88.93,0.96,28.13,2.8954,4.71,92.8,No,Degraded Output (Soiling),Normal,No,-55.4,ONLINE,Online,16.283,13.230000000000004,0.889269406392694,11.073059360730593,16,6,7
979,2026-07-06 16:18:00,SLR-STR01,Clear Sky,30.42,77.4,43.08,405.1,17.574,12.221,214.77,243.06,88.36,0.953,28.29,2.8991,4.6,92.8,No,Degraded Output (Soiling),Normal,No,-59.8,ONLINE,Online,16.3,12.659999999999997,0.8836089854356949,11.63910145643051,16,6,7
980,2026-07-06 16:19:00,SLR-STR01,Clear Sky,30.1,75.4,43.25,420.9,17.373,12.776,221.95,252.54,87.89,0.948,30.59,2.9027,4.88,93.0,No,Degraded Output (Soiling),Normal,No,-57.8,ONLINE,Online,16.317,13.149999999999999,0.8788706739526412,12.112932604735883,16,6,7
981,2026-07-06 16:20:00,SLR-STR01,Clear Sky,30.09,72.3,43.93,442.7,17.352,13.484,233.97,265.62,88.09,0.953,31.65,2.9065,5.01,93.0,No,Degraded Output (Soiling),Normal,No,-64.9,ONLINE,Online,16.333,13.84,0.8808448159024169,11.9155184097583,16,6,7
982,2026-07-06 16:21:00,SLR-STR01,Clear Sky,29.92,78.5,43.77,443.0,17.434,13.562,236.44,265.8,88.95,0.962,29.36,2.9105,4.48,93.2,No,Degraded Output (Soiling),Normal,No,-61.0,ONLINE,Online,16.35,13.850000000000001,0.8895410082768999,11.045899172310007,16,6,7
983,2026-07-06 16:22:00,SLR-STR01,Clear Sky,30.3,76.8,44.08,440.8,17.349,13.535,234.83,264.48,88.79,0.961,29.65,2.9144,4.75,93.1,No,Degraded Output (Soiling),Normal,No,-62.9,ONLINE,Online,16.367,13.779999999999998,0.8878932244404114,11.210677555958862,16,6,7
984,2026-07-06 16:23:00,SLR-STR01,Clear Sky,30.43,76.2,44.1,437.5,17.351,13.382,232.19,262.5,88.45,0.958,30.31,2.9183,4.24,93.0,No,Degraded Output (Soiling),Normal,No,-61.9,ONLINE,Online,16.383,13.670000000000002,0.8845333333333333,11.546666666666667,16,6,7
985,2026-07-06 16:24:00,SLR-STR01,Clear Sky,30.56,77.2,43.45,412.7,17.063,12.984,221.55,247.62,89.47,0.966,26.07,2.9221,4.3,93.0,No,Degraded Output (Soiling),Normal,No,-57.6,ONLINE,Online,16.4,12.890000000000004,0.8947177126241822,10.528228737581777,16,6,7
986,2026-07-06 16:25:00,SLR-STR01,Clear Sky,30.26,71.6,43.66,428.8,17.402,13.055,227.18,257.28,88.3,0.954,30.1,2.9258,4.49,93.2,No,Degraded Output (Soiling),Normal,No,-60.3,ONLINE,Online,16.417,13.399999999999995,0.88300684079602,11.699315920398012,16,6,7
987,2026-07-06 16:26:00,SLR-STR01,Partly Cloudy,30.55,73.9,42.18,372.1,17.63,11.189,197.26,223.26,88.35,0.949,26.0,2.9293,5.08,92.8,No,Degraded Output (Soiling),Normal,No,-61.6,ONLINE,Online,16.433,11.629999999999999,0.883543850219475,11.645614978052496,16,6,7
988,2026-07-06 16:27:00,SLR-STR01,Partly Cloudy,30.29,73.6,41.48,358.1,17.487,10.975,191.92,214.86,89.33,0.956,22.94,2.9326,4.77,92.8,No,Degraded Output (Soiling),Normal,No,-60.2,ONLINE,Online,16.45,11.189999999999998,0.8932328027552824,10.676719724471749,16,6,7
989,2026-07-06 16:28:00,SLR-STR01,Partly Cloudy,30.26,77.0,41.63,363.8,17.434,11.147,194.35,218.28,89.04,0.954,23.93,2.9358,4.56,93.1,No,Degraded Output (Soiling),Normal,No,-66.6,ONLINE,Online,16.467,11.370000000000001,0.8903701667582921,10.96298332417079,16,6,7
990,2026-07-06 16:29:00,SLR-STR01,Partly Cloudy,30.42,72.3,41.35,349.6,17.343,10.651,184.72,209.76,88.06,0.942,25.04,2.939,5.21,92.5,No,Degraded Output (Soiling),Normal,No,-60.0,ONLINE,Online,16.483,10.93,0.8806254767353165,11.937452326468346,16,6,7
991,2026-07-06 16:30:00,SLR-STR01,Partly Cloudy,30.54,74.0,40.22,310.0,17.613,9.453,166.5,186.0,89.51,0.953,19.5,2.9419,4.39,92.8,No,Degraded Output (Soiling),Normal,No,-60.2,ONLINE,Online,16.5,9.68,0.8951612903225806,10.483870967741936,16,6,7
992,2026-07-06 16:31:00,SLR-STR01,Partly Cloudy,30.18,77.6,39.31,292.0,17.622,9.145,161.16,175.2,91.99,0.976,14.04,2.9446,4.51,92.8,No,Degraded Output (Soiling),Normal,No,-64.4,ONLINE,Online,16.517,9.130000000000003,0.9198630136986302,8.013698630136986,16,6,7
993,2026-07-06 16:32:00,SLR-STR01,Partly Cloudy,30.2,75.9,39.75,305.6,17.615,9.385,165.32,183.36,90.16,0.958,18.04,2.9473,4.58,92.8,No,Degraded Output (Soiling),Normal,No,-63.2,ONLINE,Online,16.533,9.55,0.9016143106457242,9.838568935427574,16,6,7
994,2026-07-06 16:33:00,SLR-STR01,Partly Cloudy,30.22,73.9,38.91,278.3,17.683,8.553,151.23,166.98,90.57,0.959,15.75,2.95,4.61,93.0,No,Degraded Output (Soiling),Normal,No,-55.5,ONLINE,Online,16.55,8.689999999999998,0.9056773266259432,9.432267337405678,16,6,7
995,2026-07-06 16:34:00,SLR-STR01,Partly Cloudy,30.27,78.4,39.84,306.1,17.636,9.264,163.37,183.66,88.95,0.946,20.29,2.9526,4.7,92.8,No,Degraded Output (Soiling),Normal,No,-55.8,ONLINE,Online,16.567,9.570000000000004,0.8895241206577371,11.047587934226287,16,6,7
996,2026-07-06 16:35:00,SLR-STR01,Partly Cloudy,30.02,72.1,40.42,332.8,17.534,10.172,178.37,199.68,89.33,0.952,21.31,2.9554,4.57,92.9,No,Degraded Output (Soiling),Normal,No,-57.4,ONLINE,Online,16.583,10.400000000000002,0.8932792467948718,10.67207532051282,16,6,7
997,2026-07-06 16:36:00,SLR-STR01,Partly Cloudy,30.5,75.6,41.67,357.5,17.508,10.866,190.25,214.5,88.69,0.95,24.25,2.9585,4.88,92.5,No,Degraded Output (Soiling),Normal,No,-62.9,ONLINE,Online,16.6,11.170000000000002,0.8869463869463869,11.305361305361306,16,6,7
998,2026-07-06 16:37:00,SLR-STR01,Partly Cloudy,30.14,74.3,41.47,362.7,17.56,11.047,193.98,217.62,89.14,0.954,23.64,2.9617,4.67,93.0,No,Degraded Output (Soiling),Normal,No,-59.2,ONLINE,Online,16.617,11.329999999999998,0.8913702784670526,10.862972153294734,16,6,7
999,2026-07-06 16:38:00,SLR-STR01,Partly Cloudy,30.35,75.8,41.55,358.4,17.368,11.067,192.21,215.04,89.38,0.957,22.83,2.9649,4.69,92.8,No,Degraded Output (Soiling),Normal,No,-62.3,ONLINE,Online,16.633,11.199999999999996,0.8938337053571429,10.616629464285714,16,6,7
1000,2026-07-06 16:39:00,SLR-STR01,Partly Cloudy,30.02,74.2,40.95,349.8,17.737,10.484,185.96,209.88,88.6,0.946,23.92,2.9681,4.51,93.0,No,Degraded Output (Soiling),Normal,No,-64.7,ONLINE,Online,16.65,10.930000000000003,0.8860301124452068,11.396988755479324,16,6,7
1001,2026-07-06 16:40:00,SLR-STR01,Partly Cloudy,30.31,73.1,42.22,381.1,17.373,11.72,203.6,228.66,89.04,0.956,25.06,2.9713,4.52,93.0,No,Degraded Output (Soiling),Normal,No,-58.0,ONLINE,Online,16.667,11.91,0.890404968074871,10.959503192512901,16,6,7
1002,2026-07-06 16:41:00,SLR-STR01,Partly Cloudy,30.31,75.2,42.14,378.4,17.533,11.548,202.47,227.04,89.18,0.957,24.57,2.9747,4.89,93.0,No,Degraded Output (Soiling),Normal,No,-58.1,ONLINE,Online,16.683,11.830000000000002,0.8917811839323467,10.821881606765329,16,6,7
1003,2026-07-06 16:42:00,SLR-STR01,Partly Cloudy,30.1,72.2,41.79,373.9,17.533,11.461,200.95,224.34,89.57,0.96,23.39,2.9781,4.66,92.5,No,Degraded Output (Soiling),Normal,No,-59.4,ONLINE,Online,16.7,11.689999999999998,0.8957386110368191,10.42613889631809,16,6,7
1004,2026-07-06 16:43:00,SLR-STR01,Partly Cloudy,30.71,75.9,42.24,369.2,17.404,11.092,193.05,221.52,87.15,0.936,28.47,2.9814,4.74,92.8,No,Degraded Output (Soiling),Normal,No,-63.7,ONLINE,Online,16.717,11.530000000000001,0.8714788732394366,12.852112676056338,16,6,7
1005,2026-07-06 16:44:00,SLR-STR01,Partly Cloudy,30.29,74.2,41.79,367.9,17.515,11.294,197.82,220.74,89.62,0.961,22.92,2.9846,4.58,93.0,No,Degraded Output (Soiling),Normal,No,-53.8,ONLINE,Online,16.733,11.5,0.8961674368034791,10.38325631965208,16,6,7
1006,2026-07-06 16:45:00,SLR-STR01,Partly Cloudy,30.63,76.7,41.91,360.7,17.644,10.922,192.7,216.42,89.04,0.955,23.72,2.9879,4.23,93.2,No,Degraded Output (Soiling),Normal,No,-49.3,ONLINE,Online,16.75,11.279999999999998,0.8903982996026245,10.960170039737548,16,6,7
1007,2026-07-06 16:46:00,SLR-STR01,Partly Cloudy,30.42,74.0,41.82,364.7,17.68,10.962,193.8,218.82,88.57,0.95,25.02,2.9911,4.61,93.3,No,Degraded Output (Soiling),Normal,No,-61.5,ONLINE,Online,16.767,11.399999999999999,0.8856594461200988,11.43405538799013,16,6,7
1008,2026-07-06 16:47:00,SLR-STR01,Partly Cloudy,30.01,73.6,40.98,351.0,17.585,10.867,191.09,210.6,90.74,0.969,19.51,2.9943,3.94,93.2,No,Degraded Output (Soiling),Normal,No,-55.8,ONLINE,Online,16.783,10.969999999999995,0.9073599240265907,9.264007597340932,16,6,7
1009,2026-07-06 16:48:00,SLR-STR01,Partly Cloudy,30.08,75.7,39.62,305.4,17.684,9.399,166.22,183.24,90.71,0.963,17.02,2.9973,4.78,92.8,No,Degraded Output (Soiling),Normal,No,-54.6,ONLINE,Online,16.8,9.54,0.9071163501418904,9.288364985810958,16,6,7
1010,2026-07-06 16:49:00,SLR-STR01,Partly Cloudy,30.28,77.3,40.53,328.1,17.425,10.031,174.8,196.86,88.79,0.947,22.06,3.0001,5.05,92.7,No,Degraded Output (Soiling),Normal,No,-62.0,ONLINE,Online,16.817,10.25,0.8879406684953774,11.205933150462256,16,6,7
1011,2026-07-06 16:50:00,SLR-STR01,Partly Cloudy,30.18,70.8,39.88,310.6,17.676,9.473,167.44,186.36,89.85,0.955,18.92,3.003,4.45,92.6,No,Degraded Output (Soiling),Normal,No,-58.1,ONLINE,Online,16.833,9.700000000000003,0.8984760678257135,10.152393217428633,16,6,7
1012,2026-07-06 16:51:00,SLR-STR01,Partly Cloudy,30.17,75.2,40.14,319.1,17.416,9.83,171.2,191.46,89.42,0.952,20.26,3.0058,4.35,92.8,No,Degraded Output (Soiling),Normal,No,-60.6,ONLINE,Online,16.85,9.969999999999999,0.894181552282461,10.581844771753891,16,6,7
1013,2026-07-06 16:52:00,SLR-STR01,Partly Cloudy,30.08,76.2,39.74,309.1,17.766,9.35,166.1,185.46,89.56,0.952,19.36,3.0086,4.48,93.0,No,Degraded Output (Soiling),Normal,No,-55.8,ONLINE,Online,16.867,9.660000000000004,0.8956109134045076,10.438908659549229,16,6,7
1014,2026-07-06 16:53:00,SLR-STR01,Partly Cloudy,29.69,72.2,39.01,298.2,17.637,9.085,160.23,178.92,89.55,0.949,18.69,3.0113,4.83,93.1,No,Degraded Output (Soiling),Normal,No,-65.1,ONLINE,Online,16.883,9.319999999999997,0.8955399061032864,10.446009389671362,16,6,7
1015,2026-07-06 16:54:00,SLR-STR01,Partly Cloudy,30.08,73.3,39.98,316.7,17.577,9.556,167.96,190.02,88.39,0.94,22.06,3.0141,4.73,92.8,No,Degraded Output (Soiling),Normal,No,-56.6,ONLINE,Online,16.9,9.899999999999999,0.883906957162404,11.609304283759602,16,6,7
1016,2026-07-06 16:55:00,SLR-STR01,Partly Cloudy,29.58,76.3,39.52,318.3,17.782,9.619,171.05,190.98,89.57,0.951,19.93,3.0169,4.74,92.9,No,Degraded Output (Soiling),Normal,No,-58.7,ONLINE,Online,16.917,9.940000000000005,0.8956435228819772,10.435647711802282,16,6,7
1017,2026-07-06 16:56:00,SLR-STR01,Partly Cloudy,30.22,73.4,40.33,323.6,17.664,9.981,176.29,194.16,90.8,0.967,17.87,3.0198,4.23,93.0,No,Degraded Output (Soiling),Normal,No,-58.2,ONLINE,Online,16.933,10.11,0.9079625051503915,9.203749484960857,16,6,7
1018,2026-07-06 16:57:00,SLR-STR01,Partly Cloudy,29.94,73.8,38.94,288.1,17.557,8.792,154.37,172.86,89.3,0.946,18.49,3.0225,4.82,93.0,No,Degraded Output (Soiling),Normal,No,-53.5,ONLINE,Online,16.95,8.999999999999996,0.8930348258706468,10.696517412935322,16,6,7
1019,2026-07-06 16:58:00,SLR-STR01,Partly Cloudy,29.93,78.4,39.42,303.5,17.682,9.214,162.92,182.1,89.47,0.949,19.18,3.0252,4.7,92.8,No,Degraded Output (Soiling),Normal,No,-57.9,ONLINE,Online,16.967,9.490000000000002,0.8946732564524986,10.532674354750139,16,6,7
1020,2026-07-06 16:59:00,SLR-STR01,Partly Cloudy,30.05,73.2,39.18,292.3,17.808,8.827,157.19,175.38,89.63,0.95,18.19,3.0279,4.81,92.8,No,Degraded Output (Soiling),Normal,No,-56.4,ONLINE,Online,16.983,9.129999999999999,0.8962823583076748,10.371764169232526,16,6,7
1021,2026-07-06 17:00:00,SLR-STR01,Partly Cloudy,30.17,73.4,39.38,294.7,17.711,8.923,158.04,176.82,89.38,0.948,18.78,3.0305,4.96,92.6,No,Degraded Output (Soiling),Normal,No,-66.2,ONLINE,Online,17.0,9.21,0.8937902952154734,10.620970478452666,17,6,7
1022,2026-07-06 17:01:00,SLR-STR01,Partly Cloudy,29.73,70.5,38.35,275.7,17.755,8.363,148.49,165.42,89.77,0.948,16.93,3.033,5.02,92.8,No,Degraded Output (Soiling),Normal,No,-60.7,ONLINE,Online,17.017,8.620000000000001,0.8976544553258374,10.234554467416276,17,6,7
1023,2026-07-06 17:02:00,SLR-STR01,Partly Cloudy,29.65,73.0,38.47,282.2,17.857,8.563,152.92,169.32,90.31,0.955,16.4,3.0355,4.82,92.7,No,Degraded Output (Soiling),Normal,No,-62.9,ONLINE,Online,17.033,8.82,0.9031419796834396,9.685802031656035,17,6,7
1024,2026-07-06 17:03:00,SLR-STR01,Partly Cloudy,29.81,72.7,38.77,286.8,17.46,8.931,155.94,172.08,90.62,0.959,16.14,3.0381,4.48,92.7,No,Degraded Output (Soiling),Normal,No,-65.7,ONLINE,Online,17.05,8.960000000000004,0.9062064156206415,9.379358437935844,17,6,7
1025,2026-07-06 17:04:00,SLR-STR01,Partly Cloudy,29.56,78.5,37.77,262.6,17.836,7.979,142.32,157.56,90.32,0.952,15.24,3.0406,5.0,92.8,No,Degraded Output (Soiling),Normal,No,-60.4,ONLINE,Online,17.067,8.210000000000004,0.9032749428789032,9.672505712109672,17,6,7
1026,2026-07-06 17:05:00,SLR-STR01,Partly Cloudy,29.82,77.6,38.26,269.9,17.718,8.258,146.31,161.94,90.35,0.954,15.63,3.043,4.95,92.5,No,Degraded Output (Soiling),Normal,No,-62.3,ONLINE,Online,17.083,8.439999999999998,0.9034827713968137,9.651722860318637,17,6,7
