record_id,timestamp,site_id,environmental_condition,ambient_temperature_c,humidity_percent,panel_temperature_c,irradiance_w_m2,panel_voltage_v,panel_current_a,actual_power_w,expected_power_w,efficiency_percent,performance_ratio,power_loss_w,energy_kwh,soiling_index_percent,health_score,fault_detected,fault_type,alert_level,maintenance_required,wifi_rssi_dbm,device_status,comm_status,system_uptime_hr
465,2026-07-06 07:44:00,SLR-STR01,Partly Cloudy,26.8,84.1,36.06,296.2,17.789,9.413,167.44,177.72,94.22,0.986,10.28,0.1328,2.41,92.6,No,Degraded Output (Soiling),Normal,No,-64.5,ONLINE,Online,7.733
466,2026-07-06 07:45:00,SLR-STR01,Partly Cloudy,26.15,81.5,35.28,291.9,17.902,9.111,163.11,175.14,93.13,0.971,12.03,0.1355,2.61,93.2,No,Degraded Output (Soiling),Normal,No,-64.1,ONLINE,Online,7.75
467,2026-07-06 07:46:00,SLR-STR01,Partly Cloudy,26.28,84.7,35.06,281.2,17.935,8.782,157.51,168.72,93.36,0.973,11.21,0.1382,1.97,93.8,No,Degraded Output (Soiling),Normal,No,-57.0,ONLINE,Online,7.767
468,2026-07-06 07:47:00,SLR-STR01,Partly Cloudy,26.37,85.1,35.07,278.4,17.916,8.716,156.16,167.04,93.49,0.974,10.88,0.1408,1.81,93.9,No,Degraded Output (Soiling),Normal,No,-49.9,ONLINE,Online,7.783
469,2026-07-06 07:48:00,SLR-STR01,Partly Cloudy,26.29,85.8,34.67,268.2,17.694,8.526,150.86,160.92,93.75,0.975,10.06,0.1434,1.98,94.2,No,Degraded Output (Soiling),Normal,No,-56.3,ONLINE,Online,7.8
470,2026-07-06 07:49:00,SLR-STR01,Partly Cloudy,26.68,87.6,34.83,260.8,17.742,8.305,147.36,156.48,94.17,0.98,9.12,0.1458,1.74,94.3,No,Degraded Output (Soiling),Normal,No,-50.7,ONLINE,Online,7.817
471,2026-07-06 07:50:00,SLR-STR01,Partly Cloudy,26.4,86.1,35.49,291.1,17.715,9.25,163.86,174.66,93.81,0.979,10.8,0.1484,2.12,94.3,No,Degraded Output (Soiling),Normal,No,-57.0,ONLINE,Online,7.833
472,2026-07-06 07:51:00,SLR-STR01,Partly Cloudy,26.43,83.6,35.8,299.8,17.868,9.297,166.13,179.88,92.35,0.965,13.75,0.1512,2.63,94.5,No,Degraded Output (Soiling),Normal,No,-62.7,ONLINE,Online,7.85
473,2026-07-06 07:52:00,SLR-STR01,Partly Cloudy,26.77,84.6,36.02,296.1,17.901,9.408,168.41,177.66,94.8,0.992,9.25,0.154,1.91,94.4,No,Degraded Output (Soiling),Normal,No,-57.0,ONLINE,Online,7.867
474,2026-07-06 07:53:00,SLR-STR01,Partly Cloudy,26.45,85.5,36.42,319.0,17.895,10.013,179.18,191.4,93.61,0.981,12.22,0.1569,2.19,94.4,No,Degraded Output (Soiling),Normal,No,-53.2,ONLINE,Online,7.883
475,2026-07-06 07:54:00,SLR-STR01,Partly Cloudy,26.76,82.1,37.23,335.1,18.002,10.326,185.88,201.06,92.45,0.972,15.18,0.1599,2.32,94.6,No,Degraded Output (Soiling),Normal,No,-56.9,ONLINE,Online,7.9
476,2026-07-06 07:55:00,SLR-STR01,Partly Cloudy,26.42,87.0,36.98,337.9,17.925,10.631,190.56,202.74,93.99,0.987,12.18,0.163,1.77,94.6,No,Degraded Output (Soiling),Normal,No,-57.9,ONLINE,Online,7.917
477,2026-07-06 07:56:00,SLR-STR01,Partly Cloudy,26.37,86.1,36.73,331.4,17.669,10.576,186.87,198.84,93.98,0.986,11.97,0.1662,2.16,94.6,No,Degraded Output (Soiling),Normal,No,-55.6,ONLINE,Online,7.933
478,2026-07-06 07:57:00,SLR-STR01,Partly Cloudy,26.23,83.7,37.29,353.9,17.584,11.3,198.7,212.34,93.58,0.984,13.64,0.1694,1.83,94.4,No,Degraded Output (Soiling),Normal,No,-62.9,ONLINE,Online,7.95
479,2026-07-06 07:58:00,SLR-STR01,Partly Cloudy,27.16,82.8,37.78,339.7,17.726,10.553,187.06,203.82,91.78,0.967,16.76,0.1726,2.36,94.2,No,Degraded Output (Soiling),Normal,No,-62.9,ONLINE,Online,7.967
480,2026-07-06 07:59:00,SLR-STR01,Partly Cloudy,26.63,91.9,37.57,350.0,17.687,11.016,194.84,210.0,92.78,0.977,15.16,0.1758,2.29,94.4,No,Degraded Output (Soiling),Normal,No,-56.4,ONLINE,Online,7.983
481,2026-07-06 08:00:00,SLR-STR01,Partly Cloudy,26.78,85.8,37.93,356.8,17.626,11.239,198.1,214.08,92.53,0.976,15.98,0.1791,2.19,94.7,No,Degraded Output (Soiling),Normal,No,-56.6,ONLINE,Online,8.0
482,2026-07-06 08:01:00,SLR-STR01,Partly Cloudy,26.73,86.0,37.71,351.4,17.984,10.859,195.28,210.84,92.62,0.976,15.56,0.1824,1.52,94.7,No,Degraded Output (Soiling),Normal,No,-58.0,ONLINE,Online,8.017
483,2026-07-06 08:02:00,SLR-STR01,Partly Cloudy,26.79,87.7,38.2,365.2,17.793,11.431,203.4,219.12,92.83,0.98,15.72,0.1857,2.03,94.5,No,Degraded Output (Soiling),Normal,No,-63.0,ONLINE,Online,8.033
484,2026-07-06 08:03:00,SLR-STR01,Partly Cloudy,26.77,86.0,38.1,362.4,17.612,11.365,200.16,217.44,92.05,0.971,17.28,0.189,2.29,94.4,No,Degraded Output (Soiling),Normal,No,-60.4,ONLINE,Online,8.05
485,2026-07-06 08:04:00,SLR-STR01,Partly Cloudy,27.25,84.4,38.9,372.6,17.68,11.647,205.92,223.56,92.11,0.975,17.64,0.1924,2.05,94.5,No,Degraded Output (Soiling),Normal,No,-50.2,ONLINE,Online,8.067
486,2026-07-06 08:05:00,SLR-STR01,Partly Cloudy,26.53,85.3,38.06,369.2,17.655,11.63,205.32,221.52,92.69,0.978,16.2,0.1959,2.44,94.4,No,Degraded Output (Soiling),Normal,No,-61.1,ONLINE,Online,8.083
487,2026-07-06 08:06:00,SLR-STR01,Partly Cloudy,26.41,82.0,37.35,350.1,17.634,10.923,192.62,210.06,91.7,0.965,17.44,0.1992,2.35,94.5,No,Degraded Output (Soiling),Normal,No,-54.2,ONLINE,Online,8.1
488,2026-07-06 08:07:00,SLR-STR01,Partly Cloudy,26.56,85.3,38.24,373.9,17.59,11.826,208.03,224.34,92.73,0.979,16.31,0.2025,2.42,94.6,No,Degraded Output (Soiling),Normal,No,-58.4,ONLINE,Online,8.117
489,2026-07-06 08:08:00,SLR-STR01,Partly Cloudy,26.49,80.7,38.25,376.3,17.967,11.555,207.61,225.78,91.95,0.971,18.17,0.206,2.28,94.4,No,Degraded Output (Soiling),Normal,No,-53.7,ONLINE,Online,8.133
490,2026-07-06 08:09:00,SLR-STR01,Partly Cloudy,27.02,84.6,37.29,328.6,17.791,10.36,184.32,197.16,93.49,0.983,12.84,0.2092,2.49,94.2,No,Degraded Output (Soiling),Normal,No,-56.3,ONLINE,Online,8.15
491,2026-07-06 08:10:00,SLR-STR01,Partly Cloudy,27.06,84.9,37.85,345.4,17.709,10.827,191.73,207.24,92.52,0.975,15.51,0.2124,2.14,94.3,No,Degraded Output (Soiling),Normal,No,-58.7,ONLINE,Online,8.167
492,2026-07-06 08:11:00,SLR-STR01,Partly Cloudy,26.62,80.5,38.06,366.1,17.779,11.363,202.02,219.66,91.97,0.97,17.64,0.2157,2.17,94.5,No,Degraded Output (Soiling),Normal,No,-56.8,ONLINE,Online,8.183
493,2026-07-06 08:12:00,SLR-STR01,Partly Cloudy,26.53,87.6,37.57,353.3,17.67,11.28,199.32,211.98,94.03,0.99,12.66,0.219,2.49,94.2,No,Degraded Output (Soiling),Normal,No,-69.3,ONLINE,Online,8.2
494,2026-07-06 08:13:00,SLR-STR01,Partly Cloudy,26.8,81.3,38.32,368.7,17.87,11.666,208.47,221.22,94.24,0.995,12.75,0.2224,1.96,94.4,No,Degraded Output (Soiling),Normal,No,-57.0,ONLINE,Online,8.217
495,2026-07-06 08:14:00,SLR-STR01,Partly Cloudy,27.25,85.7,38.02,344.7,17.878,10.616,189.79,206.82,91.77,0.968,17.03,0.2257,1.8,94.6,No,Degraded Output (Soiling),Normal,No,-56.0,ONLINE,Online,8.233
496,2026-07-06 08:15:00,SLR-STR01,Partly Cloudy,26.21,82.5,37.47,360.4,17.95,11.197,200.99,216.24,92.95,0.978,15.25,0.229,2.5,94.5,No,Degraded Output (Soiling),Normal,No,-53.5,ONLINE,Online,8.25
497,2026-07-06 08:16:00,SLR-STR01,Partly Cloudy,27.06,84.2,38.35,361.4,17.433,11.288,196.78,216.84,90.75,0.959,20.06,0.2323,2.62,94.5,No,Degraded Output (Soiling),Normal,No,-61.5,ONLINE,Online,8.267
498,2026-07-06 08:17:00,SLR-STR01,Partly Cloudy,26.67,82.2,38.37,374.4,17.861,11.628,207.68,224.64,92.45,0.977,16.96,0.2357,2.5,94.3,No,Degraded Output (Soiling),Normal,No,-54.9,ONLINE,Online,8.283
499,2026-07-06 08:18:00,SLR-STR01,Partly Cloudy,27.21,88.6,39.09,380.0,17.488,11.9,208.12,228.0,91.28,0.967,19.88,0.2391,2.97,94.1,No,Degraded Output (Soiling),Normal,No,-58.6,ONLINE,Online,8.3
500,2026-07-06 08:19:00,SLR-STR01,Partly Cloudy,26.7,85.6,38.5,377.8,17.635,11.87,209.32,226.68,92.34,0.976,17.36,0.2426,2.36,94.2,No,Degraded Output (Soiling),Normal,No,-60.6,ONLINE,Online,8.317
501,2026-07-06 08:20:00,SLR-STR01,Partly Cloudy,26.91,87.1,39.25,394.8,17.69,12.387,219.12,236.88,92.5,0.981,17.76,0.2462,1.81,94.4,No,Degraded Output (Soiling),Normal,No,-62.6,ONLINE,Online,8.333
502,2026-07-06 08:21:00,SLR-STR01,Partly Cloudy,26.62,85.0,38.64,384.7,17.656,12.051,212.78,230.82,92.18,0.975,18.04,0.2498,2.18,94.5,No,Degraded Output (Soiling),Normal,No,-58.0,ONLINE,Online,8.35
503,2026-07-06 08:22:00,SLR-STR01,Partly Cloudy,26.76,84.8,39.05,393.4,17.639,12.324,217.39,236.04,92.1,0.976,18.65,0.2534,1.71,94.5,No,Degraded Output (Soiling),Normal,No,-45.7,ONLINE,Online,8.367
504,2026-07-06 08:23:00,SLR-STR01,Clear Sky,27.36,83.6,40.56,422.4,17.535,13.257,232.46,253.44,91.72,0.978,20.98,0.2571,2.27,94.7,No,Degraded Output (Soiling),Normal,No,-64.2,ONLINE,Online,8.383
505,2026-07-06 08:24:00,SLR-STR01,Partly Cloudy,27.24,82.8,39.67,397.9,17.559,12.534,220.07,238.74,92.18,0.979,18.67,0.2609,2.41,94.5,No,Degraded Output (Soiling),Normal,No,-60.8,ONLINE,Online,8.4
506,2026-07-06 08:25:00,SLR-STR01,Clear Sky,26.94,84.5,39.61,405.4,17.681,12.559,222.06,243.24,91.29,0.97,21.18,0.2646,2.81,94.6,No,Degraded Output (Soiling),Normal,No,-60.9,ONLINE,Online,8.417
507,2026-07-06 08:26:00,SLR-STR01,Clear Sky,26.84,83.5,40.57,439.4,17.774,13.596,241.66,263.64,91.66,0.977,21.98,0.2684,2.9,94.2,No,Degraded Output (Soiling),Normal,No,-66.9,ONLINE,Online,8.433
508,2026-07-06 08:27:00,SLR-STR01,Clear Sky,26.6,82.9,40.42,442.3,17.615,13.739,242.01,265.38,91.19,0.972,23.37,0.2725,2.42,94.1,No,Degraded Output (Soiling),Normal,No,-59.6,ONLINE,Online,8.45
509,2026-07-06 08:28:00,SLR-STR01,Clear Sky,26.98,80.3,40.9,445.3,17.38,14.046,244.12,267.18,91.37,0.976,23.06,0.2765,2.79,94.2,No,Degraded Output (Soiling),Normal,No,-62.6,ONLINE,Online,8.467
510,2026-07-06 08:29:00,SLR-STR01,Clear Sky,27.09,82.5,40.48,428.5,17.73,13.328,236.3,257.1,91.91,0.98,20.8,0.2805,2.62,94.3,No,Degraded Output (Soiling),Normal,No,-58.8,ONLINE,Online,8.483
511,2026-07-06 08:30:00,SLR-STR01,Clear Sky,27.09,84.3,40.82,439.4,17.75,13.516,239.91,263.64,91.0,0.971,23.73,0.2845,2.22,94.4,No,Degraded Output (Soiling),Normal,No,-67.1,ONLINE,Online,8.5
512,2026-07-06 08:31:00,SLR-STR01,Clear Sky,27.1,82.1,40.44,426.8,17.495,13.465,235.57,256.08,91.99,0.98,20.51,0.2884,2.21,94.5,No,Degraded Output (Soiling),Normal,No,-64.4,ONLINE,Online,8.517
513,2026-07-06 08:32:00,SLR-STR01,Clear Sky,26.85,83.7,40.35,431.9,17.659,13.465,237.76,259.14,91.75,0.978,21.38,0.2924,1.89,94.4,No,Degraded Output (Soiling),Normal,No,-51.9,ONLINE,Online,8.533
514,2026-07-06 08:33:00,SLR-STR01,Clear Sky,27.13,82.7,39.75,403.7,17.622,12.598,222.0,242.22,91.65,0.974,20.22,0.2962,2.31,94.4,No,Degraded Output (Soiling),Normal,No,-56.4,ONLINE,Online,8.55
515,2026-07-06 08:34:00,SLR-STR01,Clear Sky,27.15,80.8,40.42,424.5,17.78,13.307,236.6,254.7,92.9,0.99,18.1,0.3,2.32,94.4,No,Degraded Output (Soiling),Normal,No,-62.2,ONLINE,Online,8.567
516,2026-07-06 08:35:00,SLR-STR01,Partly Cloudy,27.5,81.1,39.7,390.6,17.611,12.298,216.58,234.36,92.41,0.982,17.78,0.3038,2.15,94.4,No,Degraded Output (Soiling),Normal,No,-57.5,ONLINE,Online,8.583
517,2026-07-06 08:36:00,SLR-STR01,Clear Sky,27.65,81.4,40.22,402.1,17.392,12.715,221.14,241.26,91.66,0.976,20.12,0.3075,2.4,94.2,No,Degraded Output (Soiling),Normal,No,-58.2,ONLINE,Online,8.6
518,2026-07-06 08:37:00,SLR-STR01,Clear Sky,27.17,82.2,40.43,424.4,17.553,13.223,232.11,254.64,91.15,0.971,22.53,0.3112,2.23,94.3,No,Degraded Output (Soiling),Normal,No,-59.0,ONLINE,Online,8.617
519,2026-07-06 08:38:00,SLR-STR01,Clear Sky,27.02,82.3,40.0,415.2,17.483,13.016,227.56,249.12,91.34,0.972,21.56,0.3151,2.99,94.1,No,Degraded Output (Soiling),Normal,No,-57.3,ONLINE,Online,8.633
520,2026-07-06 08:39:00,SLR-STR01,Partly Cloudy,27.21,85.1,39.27,385.9,17.688,12.069,213.48,231.54,92.2,0.978,18.06,0.3187,1.98,94.4,No,Degraded Output (Soiling),Normal,No,-58.9,ONLINE,Online,8.65
521,2026-07-06 08:40:00,SLR-STR01,Partly Cloudy,27.09,80.5,38.65,370.1,17.596,11.593,204.0,222.06,91.87,0.972,18.06,0.3222,2.74,94.4,No,Degraded Output (Soiling),Normal,No,-65.5,ONLINE,Online,8.667
522,2026-07-06 08:41:00,SLR-STR01,Partly Cloudy,27.07,78.5,37.69,339.9,17.749,10.648,189.0,203.94,92.68,0.976,14.94,0.3255,2.25,94.5,No,Degraded Output (Soiling),Normal,No,-55.0,ONLINE,Online,8.683
523,2026-07-06 08:42:00,SLR-STR01,Clear Sky,27.25,84.1,39.87,403.8,17.445,12.921,225.42,242.28,93.04,0.989,16.86,0.329,2.33,94.5,No,Degraded Output (Soiling),Normal,No,-49.8,ONLINE,Online,8.7
524,2026-07-06 08:43:00,SLR-STR01,Partly Cloudy,27.02,81.7,38.4,364.3,17.825,11.357,202.44,218.58,92.61,0.979,16.14,0.3325,2.55,94.5,No,Degraded Output (Soiling),Normal,No,-60.8,ONLINE,Online,8.717
525,2026-07-06 08:44:00,SLR-STR01,Partly Cloudy,27.44,82.4,38.37,349.7,17.644,11.069,195.3,209.82,93.08,0.983,14.52,0.3358,1.82,94.4,No,Degraded Output (Soiling),Normal,No,-49.3,ONLINE,Online,8.733
526,2026-07-06 08:45:00,SLR-STR01,Partly Cloudy,27.28,87.8,39.13,379.2,17.577,11.97,210.4,227.52,92.47,0.98,17.12,0.3392,2.28,94.2,No,Degraded Output (Soiling),Normal,No,-59.9,ONLINE,Online,8.75
527,2026-07-06 08:46:00,SLR-STR01,Partly Cloudy,27.38,85.5,39.84,398.7,17.51,12.439,217.81,239.22,91.05,0.968,21.41,0.3428,2.65,94.3,No,Degraded Output (Soiling),Normal,No,-61.7,ONLINE,Online,8.767
528,2026-07-06 08:47:00,SLR-STR01,Clear Sky,27.28,83.7,40.71,429.7,17.655,13.456,237.57,257.82,92.15,0.983,20.25,0.3466,2.02,94.0,No,Degraded Output (Soiling),Normal,No,-56.9,ONLINE,Online,8.783
529,2026-07-06 08:48:00,SLR-STR01,Clear Sky,27.16,84.4,41.69,465.0,17.65,14.456,255.16,279.0,91.46,0.98,23.84,0.3507,2.02,94.1,No,Degraded Output (Soiling),Normal,No,-61.3,ONLINE,Online,8.8
530,2026-07-06 08:49:00,SLR-STR01,Clear Sky,27.12,82.7,42.25,484.2,17.677,14.975,264.71,290.52,91.12,0.979,25.81,0.355,1.69,94.3,No,Degraded Output (Soiling),Normal,No,-58.4,ONLINE,Online,8.817
531,2026-07-06 08:50:00,SLR-STR01,Clear Sky,27.31,84.4,42.26,478.3,17.511,14.965,262.05,286.98,91.31,0.981,24.93,0.3594,2.3,94.4,No,Degraded Output (Soiling),Normal,No,-53.7,ONLINE,Online,8.833
532,2026-07-06 08:51:00,SLR-STR01,Clear Sky,27.25,81.1,41.92,469.5,17.345,14.672,254.48,281.7,90.34,0.969,27.22,0.3637,2.01,94.6,No,Degraded Output (Soiling),Normal,No,-54.8,ONLINE,Online,8.85
533,2026-07-06 08:52:00,SLR-STR01,Clear Sky,27.45,80.9,42.09,468.2,17.542,14.552,255.27,280.92,90.87,0.975,25.65,0.368,2.36,94.5,No,Degraded Output (Soiling),Normal,No,-50.0,ONLINE,Online,8.867
534,2026-07-06 08:53:00,SLR-STR01,Clear Sky,27.41,81.3,42.79,492.3,17.305,15.45,267.36,295.38,90.51,0.974,28.02,0.3723,2.28,94.6,No,Degraded Output (Soiling),Normal,No,-66.4,ONLINE,Online,8.883
535,2026-07-06 08:54:00,SLR-STR01,Clear Sky,27.08,85.5,43.14,513.8,17.402,15.921,277.05,308.28,89.87,0.969,31.23,0.3768,2.58,94.6,No,Degraded Output (Soiling),Normal,No,-57.1,ONLINE,Online,8.9
536,2026-07-06 08:55:00,SLR-STR01,Clear Sky,27.45,85.4,43.9,526.4,17.137,16.505,282.85,315.84,89.55,0.969,32.99,0.3815,2.88,94.3,No,Degraded Output (Soiling),Normal,No,-48.9,ONLINE,Online,8.917
537,2026-07-06 08:56:00,SLR-STR01,Clear Sky,27.11,81.0,42.15,481.1,17.59,14.965,263.23,288.66,91.19,0.979,25.43,0.3861,2.0,94.6,No,Degraded Output (Soiling),Normal,No,-54.5,ONLINE,Online,8.933
538,2026-07-06 08:57:00,SLR-STR01,Clear Sky,27.31,84.5,41.92,467.5,17.593,14.577,256.46,280.5,91.43,0.981,24.04,0.3904,2.27,94.4,No,Degraded Output (Soiling),Normal,No,-57.7,ONLINE,Online,8.95
539,2026-07-06 08:58:00,SLR-STR01,Clear Sky,27.4,81.8,41.54,452.6,17.409,14.304,249.03,271.56,91.7,0.982,22.53,0.3946,2.26,94.3,No,Degraded Output (Soiling),Normal,No,-63.3,ONLINE,Online,8.967
540,2026-07-06 08:59:00,SLR-STR01,Clear Sky,26.97,84.3,41.03,450.1,17.572,13.995,245.91,270.06,91.06,0.973,24.15,0.3987,2.98,94.3,No,Degraded Output (Soiling),Normal,No,-60.6,ONLINE,Online,8.983
541,2026-07-06 09:00:00,SLR-STR01,Clear Sky,27.52,81.4,41.12,435.1,17.643,13.604,240.01,261.06,91.94,0.983,21.05,0.4028,2.4,94.3,No,Degraded Output (Soiling),Normal,No,-60.1,ONLINE,Online,9.0
542,2026-07-06 09:01:00,SLR-STR01,Clear Sky,27.55,84.0,42.1,465.7,17.506,14.386,251.85,279.42,90.13,0.968,27.57,0.4069,2.22,94.4,No,Degraded Output (Soiling),Normal,No,-56.7,ONLINE,Online,9.017
543,2026-07-06 09:02:00,SLR-STR01,Clear Sky,27.49,81.8,42.9,493.3,17.326,15.431,267.36,295.98,90.33,0.973,28.62,0.4112,2.01,94.6,No,Degraded Output (Soiling),Normal,No,-57.7,ONLINE,Online,9.033
544,2026-07-06 09:03:00,SLR-STR01,Clear Sky,27.43,81.4,44.63,550.2,17.323,17.116,296.5,330.12,89.82,0.975,33.62,0.4159,2.62,94.5,No,Degraded Output (Soiling),Normal,No,-56.5,ONLINE,Online,9.05
545,2026-07-06 09:04:00,SLR-STR01,Clear Sky,27.46,81.9,43.99,529.1,17.571,16.259,285.7,317.46,89.99,0.974,31.76,0.4208,2.13,94.5,No,Degraded Output (Soiling),Normal,No,-57.7,ONLINE,Online,9.067
546,2026-07-06 09:05:00,SLR-STR01,Clear Sky,27.32,82.2,43.66,522.9,17.395,16.302,283.57,313.74,90.38,0.977,30.17,0.4255,2.28,94.6,No,Degraded Output (Soiling),Normal,No,-62.2,ONLINE,Online,9.083
547,2026-07-06 09:06:00,SLR-STR01,Clear Sky,27.51,80.7,44.22,534.7,17.336,16.654,288.73,320.82,90.0,0.975,32.09,0.4303,2.75,94.5,No,Degraded Output (Soiling),Normal,No,-62.2,ONLINE,Online,9.1
548,2026-07-06 09:07:00,SLR-STR01,Clear Sky,27.45,79.0,44.2,535.8,17.269,16.855,291.07,321.48,90.54,0.981,30.41,0.4351,2.57,94.3,No,Degraded Output (Soiling),Normal,No,-58.2,ONLINE,Online,9.117
549,2026-07-06 09:08:00,SLR-STR01,Clear Sky,27.63,85.3,43.51,508.2,17.29,15.954,275.86,304.92,90.47,0.977,29.06,0.4398,2.6,94.2,No,Degraded Output (Soiling),Normal,No,-53.0,ONLINE,Online,9.133
550,2026-07-06 09:09:00,SLR-STR01,Clear Sky,27.32,80.9,44.16,539.0,17.511,16.632,291.25,323.4,90.06,0.975,32.15,0.4446,2.69,94.2,No,Degraded Output (Soiling),Normal,No,-53.0,ONLINE,Online,9.15
551,2026-07-06 09:10:00,SLR-STR01,Clear Sky,27.69,78.0,42.83,484.4,17.458,15.129,264.12,290.64,90.87,0.979,26.52,0.4492,2.31,94.3,No,Degraded Output (Soiling),Normal,No,-60.4,ONLINE,Online,9.167
552,2026-07-06 09:11:00,SLR-STR01,Clear Sky,27.68,77.0,42.77,482.8,17.39,15.076,262.17,289.68,90.5,0.974,27.51,0.4536,2.21,94.3,No,Degraded Output (Soiling),Normal,No,-51.6,ONLINE,Online,9.183
553,2026-07-06 09:12:00,SLR-STR01,Clear Sky,27.62,75.9,41.54,445.3,17.589,13.809,242.88,267.18,90.91,0.973,24.3,0.4578,2.42,94.3,No,Degraded Output (Soiling),Normal,No,-58.1,ONLINE,Online,9.2
554,2026-07-06 09:13:00,SLR-STR01,Clear Sky,27.56,80.4,42.45,476.4,17.317,14.915,258.28,285.84,90.36,0.971,27.56,0.462,2.28,94.3,No,Degraded Output (Soiling),Normal,No,-58.8,ONLINE,Online,9.217
555,2026-07-06 09:14:00,SLR-STR01,Clear Sky,27.82,84.4,41.8,447.4,17.441,13.946,243.23,268.44,90.61,0.971,25.21,0.4661,2.84,94.3,No,Degraded Output (Soiling),Normal,No,-59.1,ONLINE,Online,9.233
556,2026-07-06 09:15:00,SLR-STR01,Clear Sky,27.28,78.2,40.66,428.0,17.599,13.318,234.38,256.8,91.27,0.974,22.42,0.4701,2.74,94.1,No,Degraded Output (Soiling),Normal,No,-66.8,ONLINE,Online,9.25
557,2026-07-06 09:16:00,SLR-STR01,Clear Sky,27.82,80.9,41.81,447.5,17.692,13.718,242.7,268.5,90.39,0.969,25.8,0.4741,2.59,94.3,No,Degraded Output (Soiling),Normal,No,-52.5,ONLINE,Online,9.267
558,2026-07-06 09:17:00,SLR-STR01,Clear Sky,27.78,77.7,41.42,436.5,17.428,13.709,238.93,261.9,91.23,0.976,22.97,0.4781,2.68,94.4,No,Degraded Output (Soiling),Normal,No,-52.5,ONLINE,Online,9.283
559,2026-07-06 09:18:00,SLR-STR01,Clear Sky,27.81,83.7,42.21,460.8,17.473,14.312,250.08,276.48,90.45,0.971,26.4,0.4822,2.48,94.3,No,Degraded Output (Soiling),Normal,No,-58.7,ONLINE,Online,9.3
560,2026-07-06 09:19:00,SLR-STR01,Clear Sky,27.84,82.2,42.48,468.2,17.513,14.652,256.59,280.92,91.34,0.982,24.33,0.4864,2.53,94.4,No,Degraded Output (Soiling),Normal,No,-64.1,ONLINE,Online,9.317
561,2026-07-06 09:20:00,SLR-STR01,Clear Sky,27.6,82.0,44.41,538.1,17.229,16.787,289.24,322.86,89.59,0.971,33.62,0.4909,2.88,94.3,No,Degraded Output (Soiling),Normal,No,-53.3,ONLINE,Online,9.333
562,2026-07-06 09:21:00,SLR-STR01,Clear Sky,27.71,84.1,43.74,513.0,17.478,15.886,277.67,307.8,90.21,0.975,30.13,0.4957,2.15,94.3,No,Degraded Output (Soiling),Normal,No,-55.4,ONLINE,Online,9.35
563,2026-07-06 09:22:00,SLR-STR01,Clear Sky,27.95,84.7,43.5,497.7,17.29,15.615,269.98,298.62,90.41,0.976,28.64,0.5002,2.7,94.2,No,Degraded Output (Soiling),Normal,No,-58.7,ONLINE,Online,9.367
564,2026-07-06 09:23:00,SLR-STR01,Clear Sky,27.91,83.4,44.11,518.3,17.351,16.163,280.44,310.98,90.18,0.976,30.54,0.5048,2.97,94.2,No,Degraded Output (Soiling),Normal,No,-58.4,ONLINE,Online,9.383
565,2026-07-06 09:24:00,SLR-STR01,Clear Sky,27.87,80.1,44.78,541.3,17.243,16.95,292.26,324.78,89.99,0.977,32.52,0.5096,2.37,94.1,No,Degraded Output (Soiling),Normal,No,-53.8,ONLINE,Online,9.4
566,2026-07-06 09:25:00,SLR-STR01,Clear Sky,27.45,78.5,44.74,553.3,17.612,16.907,297.76,331.98,89.69,0.974,34.22,0.5145,2.6,94.2,No,Degraded Output (Soiling),Normal,No,-60.1,ONLINE,Online,9.417
567,2026-07-06 09:26:00,SLR-STR01,Clear Sky,27.97,79.0,45.11,548.2,17.092,17.155,293.21,328.92,89.14,0.969,35.71,0.5194,2.65,94.4,No,Degraded Output (Soiling),Normal,No,-60.8,ONLINE,Online,9.433
568,2026-07-06 09:27:00,SLR-STR01,Clear Sky,28.14,77.5,46.16,576.5,17.321,17.739,307.26,345.9,88.83,0.97,38.64,0.5244,2.57,94.3,No,Degraded Output (Soiling),Normal,No,-57.4,ONLINE,Online,9.45
569,2026-07-06 09:28:00,SLR-STR01,Clear Sky,28.12,84.8,46.66,593.2,17.214,18.238,313.96,355.92,88.21,0.966,41.96,0.5296,2.89,94.1,No,Degraded Output (Soiling),Normal,No,-56.2,ONLINE,Online,9.467
570,2026-07-06 09:29:00,SLR-STR01,Clear Sky,27.94,80.7,47.63,630.3,17.333,19.277,334.13,378.18,88.35,0.971,44.05,0.535,2.75,94.2,No,Degraded Output (Soiling),Normal,No,-64.6,ONLINE,Online,9.483
571,2026-07-06 09:30:00,SLR-STR01,Clear Sky,27.5,81.3,45.81,585.9,17.45,18.099,315.83,351.54,89.84,0.98,35.71,0.5404,2.68,94.3,No,Degraded Output (Soiling),Normal,No,-63.3,ONLINE,Online,9.5
572,2026-07-06 09:31:00,SLR-STR01,Clear Sky,28.14,81.4,46.78,596.4,16.956,18.75,317.93,357.84,88.85,0.973,39.91,0.5457,2.57,94.4,No,Degraded Output (Soiling),Normal,No,-59.0,ONLINE,Online,9.517
573,2026-07-06 09:32:00,SLR-STR01,Clear Sky,27.88,85.1,46.32,590.0,17.165,18.315,314.38,354.0,88.81,0.971,39.62,0.551,2.33,94.2,No,Degraded Output (Soiling),Normal,No,-62.7,ONLINE,Online,9.533
